split,sample,source_image_id,source_file_name,sample_key,source_category,instruction,shapes,manual_check_required
val,val__004__IMG20241113162223_jpg.rf.433b0cb6b59de8d7728e3ee60894c40f__no_helmet,66,004__IMG20241113162223_jpg.rf.433b0cb6b59de8d7728e3ee60894c40f.jpg,no_helmet,no helmet,现场哪些人员存在未戴安全帽的安全隐患?请分割出来。,1,True
val,val__004__IMG20241113162223_jpg.rf.433b0cb6b59de8d7728e3ee60894c40f__no_jacket,66,004__IMG20241113162223_jpg.rf.433b0cb6b59de8d7728e3ee60894c40f.jpg,no_jacket,no jacket,把缺少反光衣防护的作业人员分割出来。,1,True
val,val__004__IMG20241113160638_jpg.rf.f032f3f45329778ae3108a9bbab937d1__unsafe,69,004__IMG20241113160638_jpg.rf.f032f3f45329778ae3108a9bbab937d1.jpg,unsafe,unsafe,请分割图中存在安全风险的目标区域。,7,True
val,val__004__IMG20241113160638_jpg.rf.f032f3f45329778ae3108a9bbab937d1__no_helmet,69,004__IMG20241113160638_jpg.rf.f032f3f45329778ae3108a9bbab937d1.jpg,no_helmet,no helmet,把没有做好头部防护、未戴安全帽的人分割出来。,3,True
val,val__002__-equipment_proximity-203-_jpg.rf.f10bae0078f7b417b8da3c3f67acc70f__equipment_proximity,70,002__-equipment_proximity-203-_jpg.rf.f10bae0078f7b417b8da3c3f67acc70f.jpg,equipment_proximity,equipment_proximity,图中哪些位置存在设备靠近人员的安全隐患?请分割出来。,27,True
val,val__004__IMG_20241113_161952050_jpg.rf.7c0b52ecb477f8f7ef8b71489dac19cf__safe,73,004__IMG_20241113_161952050_jpg.rf.7c0b52ecb477f8f7ef8b71489dac19cf.jpg,safe,safe,标出现场处于安全状态的目标。,1,True
val,val__004__IMG_20241113_161952050_jpg.rf.7c0b52ecb477f8f7ef8b71489dac19cf__unsafe,73,004__IMG_20241113_161952050_jpg.rf.7c0b52ecb477f8f7ef8b71489dac19cf.jpg,unsafe,unsafe,标出现场存在不安全状态的目标。,1,True
val,val__002__-opening_unprotected-5-_jpg.rf.44631bfc35cdebbd5142d77b296256d3__opening_unprotected,74,002__-opening_unprotected-5-_jpg.rf.44631bfc35cdebbd5142d77b296256d3.jpg,opening_unprotected,opening_unprotected,标出存在洞口未防护隐患的位置。,1,True
val,val__004__IMG_20241113_162132082_jpg.rf.391adeed04f63ff7aa322dc4173f4a3a__no_helmet,75,004__IMG_20241113_162132082_jpg.rf.391adeed04f63ff7aa322dc4173f4a3a.jpg,no_helmet,no helmet,标出未按规定佩戴安全帽的作业人员。,1,True
val,val__004__IMG_20241113_162132082_jpg.rf.391adeed04f63ff7aa322dc4173f4a3a__no_jacket,75,004__IMG_20241113_162132082_jpg.rf.391adeed04f63ff7aa322dc4173f4a3a.jpg,no_jacket,no jacket,标出未按要求穿戴反光背心的工人。,1,True
val,val__004__IMG20241113161910_jpg.rf.7330e0f90826aafd4c8a75a7cfdfaa87__no_jacket,76,004__IMG20241113161910_jpg.rf.7330e0f90826aafd4c8a75a7cfdfaa87.jpg,no_jacket,no jacket,现场哪些人员没有穿安全背心?请分割出来。,1,True
val,val__004__IMG20241113161910_jpg.rf.7330e0f90826aafd4c8a75a7cfdfaa87__unsafe,76,004__IMG20241113161910_jpg.rf.7330e0f90826aafd4c8a75a7cfdfaa87.jpg,unsafe,unsafe,标出现场存在不安全状态的目标。,1,True
val,val__004__IMG_20241113_161953162_jpg.rf.2fc5157cdd82110c6541270dcb7e5f82__safe,77,004__IMG_20241113_161953162_jpg.rf.2fc5157cdd82110c6541270dcb7e5f82.jpg,safe,safe,标出现场处于安全状态的目标。,1,True
val,val__002__-equipment_proximity-278-_jpg.rf.28a6b911d2ab42e0b0dbffd5f8d5e5db__equipment_proximity,78,002__-equipment_proximity-278-_jpg.rf.28a6b911d2ab42e0b0dbffd5f8d5e5db.jpg,equipment_proximity,equipment_proximity,标出人员或设备距离过近、存在碰撞风险的区域。,61,True
