sample_index,mask_index,image,prompt,is_sentence,iou,dice,precision,recall,intersection,union,pred_area,target_area,valid_area,false_positive_area,false_negative_area,pred_mask_path,visualization_path,visualization_label_path
314,0,./dataset/reason_seg/ReasonSeg/train/train__004__IMG20241113161043_jpg.rf.ea766b3629c27b827a8f362f2a866321__no_jacket.jpg,标出未按要求穿戴反光背心的工人。,True,0.0008998989736057933,0.0017981797670848282,0.004391597961635663,0.0011305460750853243,106,117791,24137,93760,409600,24031,93654,exp/runs/lisa13b-local-train/outputs/pred_masks/00314_train__004__IMG20241113161043_jpg.rf.ea766b3629c27b827a8f362f2a866321__no_jacket_mask0.png,exp/runs/lisa13b-local-train/outputs/visualizations/00314_train__004__IMG20241113161043_jpg.rf.ea766b3629c27b827a8f362f2a866321__no_jacket_mask0.jpg,exp/runs/lisa13b-local-train/outputs/visualizations/00314_train__004__IMG20241113161043_jpg.rf.ea766b3629c27b827a8f362f2a866321__no_jacket_mask0.txt
372,0,./dataset/reason_seg/ReasonSeg/train/train__004__IMG_20241113_161652_jpg.rf.33c4473e1449626b183fc825a14e3c85__no_helmet.jpg,标出未按规定佩戴安全帽的作业人员。,True,0.0009559066339920399,0.0019099874982636477,0.0019642857142857144,0.001858610435252771,55,57537,28000,29592,409600,27945,29537,exp/runs/lisa13b-local-train/outputs/pred_masks/00372_train__004__IMG_20241113_161652_jpg.rf.33c4473e1449626b183fc825a14e3c85__no_helmet_mask0.png,exp/runs/lisa13b-local-train/outputs/visualizations/00372_train__004__IMG_20241113_161652_jpg.rf.33c4473e1449626b183fc825a14e3c85__no_helmet_mask0.jpg,exp/runs/lisa13b-local-train/outputs/visualizations/00372_train__004__IMG_20241113_161652_jpg.rf.33c4473e1449626b183fc825a14e3c85__no_helmet_mask0.txt
232,0,./dataset/reason_seg/ReasonSeg/train/train__002__-opening_unprotected-89-_JPG.rf.66a4278ea0941aafe56323cd64c8f3a9__opening_unprotected.jpg,圈出没有防护的洞口或临边区域。,True,0.0009612258456667091,0.0019206055556340116,1.0,0.0009612258456667091,68,70743,68,70743,262144,0,70675,exp/runs/lisa13b-local-train/outputs/pred_masks/00232_train__002__-opening_unprotected-89-_JPG.rf.66a4278ea0941aafe56323cd64c8f3a9__opening_unprotected_mask0.png,exp/runs/lisa13b-local-train/outputs/visualizations/00232_train__002__-opening_unprotected-89-_JPG.rf.66a4278ea0941aafe56323cd64c8f3a9__opening_unprotected_mask0.jpg,exp/runs/lisa13b-local-train/outputs/visualizations/00232_train__002__-opening_unprotected-89-_JPG.rf.66a4278ea0941aafe56323cd64c8f3a9__opening_unprotected_mask0.txt
113,0,./dataset/reason_seg/ReasonSeg/train/train__002__-harness_missing-17-_jpg.rf.72355070e49506adda9b1a4145803cf4__harness_missing.jpg,把缺少安全带防护的作业人员分割出来。,True,0.000974007903378416,0.0019461202702327003,0.03355704697986577,0.001002118765389681,35,35934,1043,34926,262144,1008,34891,exp/runs/lisa13b-local-train/outputs/pred_masks/00113_train__002__-harness_missing-17-_jpg.rf.72355070e49506adda9b1a4145803cf4__harness_missing_mask0.png,exp/runs/lisa13b-local-train/outputs/visualizations/00113_train__002__-harness_missing-17-_jpg.rf.72355070e49506adda9b1a4145803cf4__harness_missing_mask0.jpg,exp/runs/lisa13b-local-train/outputs/visualizations/00113_train__002__-harness_missing-17-_jpg.rf.72355070e49506adda9b1a4145803cf4__harness_missing_mask0.txt
34,0,./dataset/reason_seg/ReasonSeg/train/train__002__-equipment_proximity-48-_JPG.rf.337df34ced0535025e8eae69360de492__helmet_missing.jpg,标出未按规定佩戴安全帽的作业人员。,True,0.0010447335929338018,0.0020872865275142313,0.0016155088852988692,0.0029482712409541678,11,10529,6809,3731,262144,6798,3720,exp/runs/lisa13b-local-train/outputs/pred_masks/00034_train__002__-equipment_proximity-48-_JPG.rf.337df34ced0535025e8eae69360de492__helmet_missing_mask0.png,exp/runs/lisa13b-local-train/outputs/visualizations/00034_train__002__-equipment_proximity-48-_JPG.rf.337df34ced0535025e8eae69360de492__helmet_missing_mask0.jpg,exp/runs/lisa13b-local-train/outputs/visualizations/00034_train__002__-equipment_proximity-48-_JPG.rf.337df34ced0535025e8eae69360de492__helmet_missing_mask0.txt
282,0,./dataset/reason_seg/ReasonSeg/train/train__002__-poor_housekeeping-78-_JPG.rf.6d8b57f3fc0bfd79f67c5481adf864f2__poor_housekeeping.jpg,图中哪些区域存在场地整理不到位的安全隐患?请分割出来。,True,0.0014095624718087505,0.002815156804233996,0.0017395539783599484,0.00737571913261543,150,106416,86229,20337,262144,86079,20187,exp/runs/lisa13b-local-train/outputs/pred_masks/00282_train__002__-poor_housekeeping-78-_JPG.rf.6d8b57f3fc0bfd79f67c5481adf864f2__poor_housekeeping_mask0.png,exp/runs/lisa13b-local-train/outputs/visualizations/00282_train__002__-poor_housekeeping-78-_JPG.rf.6d8b57f3fc0bfd79f67c5481adf864f2__poor_housekeeping_mask0.jpg,exp/runs/lisa13b-local-train/outputs/visualizations/00282_train__002__-poor_housekeeping-78-_JPG.rf.6d8b57f3fc0bfd79f67c5481adf864f2__poor_housekeeping_mask0.txt
37,0,./dataset/reason_seg/ReasonSeg/train/train__002__-equipment_proximity-59-_JPG.rf.35d068d35fc47f24c567279700702f33__helmet_missing.jpg,现场哪些人员存在未戴安全帽的安全隐患?请分割出来。,True,0.0014739884393063583,0.002943637990245592,0.0017318663406682966,0.009802037286181049,51,34600,29448,5203,262144,29397,5152,exp/runs/lisa13b-local-train/outputs/pred_masks/00037_train__002__-equipment_proximity-59-_JPG.rf.35d068d35fc47f24c567279700702f33__helmet_missing_mask0.png,exp/runs/lisa13b-local-train/outputs/visualizations/00037_train__002__-equipment_proximity-59-_JPG.rf.35d068d35fc47f24c567279700702f33__helmet_missing_mask0.jpg,exp/runs/lisa13b-local-train/outputs/visualizations/00037_train__002__-equipment_proximity-59-_JPG.rf.35d068d35fc47f24c567279700702f33__helmet_missing_mask0.txt
253,0,./dataset/reason_seg/ReasonSeg/train/train__002__-poor_housekeeping-119-_jpg.rf.0b72f970a2bf66147c5e7b0e05d4bdb7__poor_housekeeping.jpg,标出现场材料堆放混乱或文明施工不到位的区域。,True,0.0017178625495227564,0.003429833117182392,0.002191360560988304,0.007887601676115356,160,93139,73014,20285,262144,72854,20125,exp/runs/lisa13b-local-train/outputs/pred_masks/00253_train__002__-poor_housekeeping-119-_jpg.rf.0b72f970a2bf66147c5e7b0e05d4bdb7__poor_housekeeping_mask0.png,exp/runs/lisa13b-local-train/outputs/visualizations/00253_train__002__-poor_housekeeping-119-_jpg.rf.0b72f970a2bf66147c5e7b0e05d4bdb7__poor_housekeeping_mask0.jpg,exp/runs/lisa13b-local-train/outputs/visualizations/00253_train__002__-poor_housekeeping-119-_jpg.rf.0b72f970a2bf66147c5e7b0e05d4bdb7__poor_housekeeping_mask0.txt
233,0,./dataset/reason_seg/ReasonSeg/train/train__002__-opening_unprotected-9-_jpg.rf.f16efa7cac3088ff90c4827773a14916__opening_unprotected.jpg,标出存在洞口未防护隐患的位置。,True,0.0026020637056976222,0.0051906210846608195,0.02251552795031056,0.0029334412300222536,29,11145,1288,9886,262144,1259,9857,exp/runs/lisa13b-local-train/outputs/pred_masks/00233_train__002__-opening_unprotected-9-_jpg.rf.f16efa7cac3088ff90c4827773a14916__opening_unprotected_mask0.png,exp/runs/lisa13b-local-train/outputs/visualizations/00233_train__002__-opening_unprotected-9-_jpg.rf.f16efa7cac3088ff90c4827773a14916__opening_unprotected_mask0.jpg,exp/runs/lisa13b-local-train/outputs/visualizations/00233_train__002__-opening_unprotected-9-_jpg.rf.f16efa7cac3088ff90c4827773a14916__opening_unprotected_mask0.txt
177,0,./dataset/reason_seg/ReasonSeg/train/train__002__-opening_unprotected-13-_jpg.rf.9ac94a0899dde56d41baeb5860e8550e__opening_unprotected.jpg,标出存在洞口未防护隐患的位置。,True,0.002781523937963587,0.005547617046314197,0.006466784244562022,0.00485722696496909,33,11864,5103,6794,262144,5070,6761,exp/runs/lisa13b-local-train/outputs/pred_masks/00177_train__002__-opening_unprotected-13-_jpg.rf.9ac94a0899dde56d41baeb5860e8550e__opening_unprotected_mask0.png,exp/runs/lisa13b-local-train/outputs/visualizations/00177_train__002__-opening_unprotected-13-_jpg.rf.9ac94a0899dde56d41baeb5860e8550e__opening_unprotected_mask0.jpg,exp/runs/lisa13b-local-train/outputs/visualizations/00177_train__002__-opening_unprotected-13-_jpg.rf.9ac94a0899dde56d41baeb5860e8550e__opening_unprotected_mask0.txt
17,0,./dataset/reason_seg/ReasonSeg/train/train__002__-equipment_proximity-194-_jpg.rf.e439891cec0ddd74a494407f53ed4942__equipment_proximity.jpg,图中哪些位置存在设备靠近人员的安全隐患?请分割出来。,True,0.003357486681398496,0.006692503371860755,0.010579725790780524,0.004894249257122881,196,58377,18526,40047,262144,18330,39851,exp/runs/lisa13b-local-train/outputs/pred_masks/00017_train__002__-equipment_proximity-194-_jpg.rf.e439891cec0ddd74a494407f53ed4942__equipment_proximity_mask0.png,exp/runs/lisa13b-local-train/outputs/visualizations/00017_train__002__-equipment_proximity-194-_jpg.rf.e439891cec0ddd74a494407f53ed4942__equipment_proximity_mask0.jpg,exp/runs/lisa13b-local-train/outputs/visualizations/00017_train__002__-equipment_proximity-194-_jpg.rf.e439891cec0ddd74a494407f53ed4942__equipment_proximity_mask0.txt
184,0,./dataset/reason_seg/ReasonSeg/train/train__002__-opening_unprotected-23-_jpg.rf.273ecf5e85bd9b1d8f77b94c32d8e690__opening_unprotected.jpg,图中哪些洞口或临边没有做防护?请分割出来。,True,0.003408088848637956,0.006793026459550615,0.011446409989594173,0.004829612617785133,286,83918,24986,59218,262144,24700,58932,exp/runs/lisa13b-local-train/outputs/pred_masks/00184_train__002__-opening_unprotected-23-_jpg.rf.273ecf5e85bd9b1d8f77b94c32d8e690__opening_unprotected_mask0.png,exp/runs/lisa13b-local-train/outputs/visualizations/00184_train__002__-opening_unprotected-23-_jpg.rf.273ecf5e85bd9b1d8f77b94c32d8e690__opening_unprotected_mask0.jpg,exp/runs/lisa13b-local-train/outputs/visualizations/00184_train__002__-opening_unprotected-23-_jpg.rf.273ecf5e85bd9b1d8f77b94c32d8e690__opening_unprotected_mask0.txt
136,0,./dataset/reason_seg/ReasonSeg/train/train__002__-helmet_missing-212-_JPG.rf.afb8cf82748a3bd31c099274e3548826__helmet_missing.jpg,圈出图中没有佩戴安全帽的工人。,True,0.0035421449655624795,0.0070592849205830446,0.0062681369704004645,0.00807899461400359,162,45735,25845,20052,262144,25683,19890,exp/runs/lisa13b-local-train/outputs/pred_masks/00136_train__002__-helmet_missing-212-_JPG.rf.afb8cf82748a3bd31c099274e3548826__helmet_missing_mask0.png,exp/runs/lisa13b-local-train/outputs/visualizations/00136_train__002__-helmet_missing-212-_JPG.rf.afb8cf82748a3bd31c099274e3548826__helmet_missing_mask0.jpg,exp/runs/lisa13b-local-train/outputs/visualizations/00136_train__002__-helmet_missing-212-_JPG.rf.afb8cf82748a3bd31c099274e3548826__helmet_missing_mask0.txt
208,0,./dataset/reason_seg/ReasonSeg/train/train__002__-opening_unprotected-56-_jpg.rf.aa8cd317fae4c5b468760f6f45d815ea__opening_unprotected.jpg,标出存在洞口未防护隐患的位置。,True,0.003689220098871099,0.007351319561861354,0.005545389009038984,0.010901558922925979,100,27106,18033,9173,262144,17933,9073,exp/runs/lisa13b-local-train/outputs/pred_masks/00208_train__002__-opening_unprotected-56-_jpg.rf.aa8cd317fae4c5b468760f6f45d815ea__opening_unprotected_mask0.png,exp/runs/lisa13b-local-train/outputs/visualizations/00208_train__002__-opening_unprotected-56-_jpg.rf.aa8cd317fae4c5b468760f6f45d815ea__opening_unprotected_mask0.jpg,exp/runs/lisa13b-local-train/outputs/visualizations/00208_train__002__-opening_unprotected-56-_jpg.rf.aa8cd317fae4c5b468760f6f45d815ea__opening_unprotected_mask0.txt
244,0,./dataset/reason_seg/ReasonSeg/train/train__002__-poor_housekeeping-102-_JPG.rf.833ef7a1f84bd8df35219af807feae3c__poor_housekeeping.jpg,圈出施工现场杂乱、可能影响通行安全的位置。,True,0.004099271734587716,0.008165072617782501,0.005076477519243263,0.020851237052783935,461,112459,90811,22109,262144,90350,21648,exp/runs/lisa13b-local-train/outputs/pred_masks/00244_train__002__-poor_housekeeping-102-_JPG.rf.833ef7a1f84bd8df35219af807feae3c__poor_housekeeping_mask0.png,exp/runs/lisa13b-local-train/outputs/visualizations/00244_train__002__-poor_housekeeping-102-_JPG.rf.833ef7a1f84bd8df35219af807feae3c__poor_housekeeping_mask0.jpg,exp/runs/lisa13b-local-train/outputs/visualizations/00244_train__002__-poor_housekeeping-102-_JPG.rf.833ef7a1f84bd8df35219af807feae3c__poor_housekeeping_mask0.txt
222,0,./dataset/reason_seg/ReasonSeg/train/train__002__-opening_unprotected-77-_jpg.rf.a8c8362a3d6e85d79efcfbd3ee028cc9__opening_unprotected.jpg,把缺少防护、可能导致坠落的开口区域分割出来。,True,0.005835490938060147,0.011603271092806369,0.008519670844116194,0.018185203574975172,293,50210,34391,16112,262144,34098,15819,exp/runs/lisa13b-local-train/outputs/pred_masks/00222_train__002__-opening_unprotected-77-_jpg.rf.a8c8362a3d6e85d79efcfbd3ee028cc9__opening_unprotected_mask0.png,exp/runs/lisa13b-local-train/outputs/visualizations/00222_train__002__-opening_unprotected-77-_jpg.rf.a8c8362a3d6e85d79efcfbd3ee028cc9__opening_unprotected_mask0.jpg,exp/runs/lisa13b-local-train/outputs/visualizations/00222_train__002__-opening_unprotected-77-_jpg.rf.a8c8362a3d6e85d79efcfbd3ee028cc9__opening_unprotected_mask0.txt
174,0,./dataset/reason_seg/ReasonSeg/train/train__002__-opening_unprotected-102-_jpg.rf.2990f217396091fea6080c6d3d2fd66c__opening_unprotected.jpg,圈出没有防护的洞口或临边区域。,True,0.007442489851150203,0.014775016789791807,0.021481147664112965,0.011259842519685039,286,38428,13314,25400,262144,13028,25114,exp/runs/lisa13b-local-train/outputs/pred_masks/00174_train__002__-opening_unprotected-102-_jpg.rf.2990f217396091fea6080c6d3d2fd66c__opening_unprotected_mask0.png,exp/runs/lisa13b-local-train/outputs/visualizations/00174_train__002__-opening_unprotected-102-_jpg.rf.2990f217396091fea6080c6d3d2fd66c__opening_unprotected_mask0.jpg,exp/runs/lisa13b-local-train/outputs/visualizations/00174_train__002__-opening_unprotected-102-_jpg.rf.2990f217396091fea6080c6d3d2fd66c__opening_unprotected_mask0.txt
225,0,./dataset/reason_seg/ReasonSeg/train/train__002__-opening_unprotected-8-_jpg.rf.e01cf0c609a37e26e76eb215a353700e__opening_unprotected.jpg,图中哪些洞口或临边没有做防护?请分割出来。,True,0.007600223078220043,0.015085790781191674,0.01436344918868572,0.01588463310834621,586,77103,40798,36891,262144,40212,36305,exp/runs/lisa13b-local-train/outputs/pred_masks/00225_train__002__-opening_unprotected-8-_jpg.rf.e01cf0c609a37e26e76eb215a353700e__opening_unprotected_mask0.png,exp/runs/lisa13b-local-train/outputs/visualizations/00225_train__002__-opening_unprotected-8-_jpg.rf.e01cf0c609a37e26e76eb215a353700e__opening_unprotected_mask0.jpg,exp/runs/lisa13b-local-train/outputs/visualizations/00225_train__002__-opening_unprotected-8-_jpg.rf.e01cf0c609a37e26e76eb215a353700e__opening_unprotected_mask0.txt
69,0,./dataset/reason_seg/ReasonSeg/train/train__002__-guardrail_missing-21-_jpg.rf.06dfe554a82eae6f38aced135e6e7986__guardrail_missing.jpg,图中哪些位置存在防护栏杆缺失隐患?请分割出来。,True,0.00804194145276842,0.015955569152566306,0.03189087488240828,0.010639299500988608,339,42154,10630,31863,262144,10291,31524,exp/runs/lisa13b-local-train/outputs/pred_masks/00069_train__002__-guardrail_missing-21-_jpg.rf.06dfe554a82eae6f38aced135e6e7986__guardrail_missing_mask0.png,exp/runs/lisa13b-local-train/outputs/visualizations/00069_train__002__-guardrail_missing-21-_jpg.rf.06dfe554a82eae6f38aced135e6e7986__guardrail_missing_mask0.jpg,exp/runs/lisa13b-local-train/outputs/visualizations/00069_train__002__-guardrail_missing-21-_jpg.rf.06dfe554a82eae6f38aced135e6e7986__guardrail_missing_mask0.txt
94,0,./dataset/reason_seg/ReasonSeg/train/train__002__-guardrail_missing-75-_jpg.rf.9199d0e6ce0d10b9381a234daf3e9147__guardrail_missing.jpg,图中哪些位置存在防护栏杆缺失隐患?请分割出来。,True,0.009240261346604385,0.01831132129880616,0.01089100420204099,0.05746086327029228,635,68721,58305,11051,262144,57670,10416,exp/runs/lisa13b-local-train/outputs/pred_masks/00094_train__002__-guardrail_missing-75-_jpg.rf.9199d0e6ce0d10b9381a234daf3e9147__guardrail_missing_mask0.png,exp/runs/lisa13b-local-train/outputs/visualizations/00094_train__002__-guardrail_missing-75-_jpg.rf.9199d0e6ce0d10b9381a234daf3e9147__guardrail_missing_mask0.jpg,exp/runs/lisa13b-local-train/outputs/visualizations/00094_train__002__-guardrail_missing-75-_jpg.rf.9199d0e6ce0d10b9381a234daf3e9147__guardrail_missing_mask0.txt
27,0,./dataset/reason_seg/ReasonSeg/train/train__002__-equipment_proximity-274-_jpg.rf.a9fdf1c117f6fa107d0f45bec3845d79__equipment_proximity.jpg,图中哪些位置存在设备靠近人员的安全隐患?请分割出来。,True,0.009428882270844093,0.01868161776713298,0.023083131557707828,0.015689860107890648,858,90997,37170,54685,262144,36312,53827,exp/runs/lisa13b-local-train/outputs/pred_masks/00027_train__002__-equipment_proximity-274-_jpg.rf.a9fdf1c117f6fa107d0f45bec3845d79__equipment_proximity_mask0.png,exp/runs/lisa13b-local-train/outputs/visualizations/00027_train__002__-equipment_proximity-274-_jpg.rf.a9fdf1c117f6fa107d0f45bec3845d79__equipment_proximity_mask0.jpg,exp/runs/lisa13b-local-train/outputs/visualizations/00027_train__002__-equipment_proximity-274-_jpg.rf.a9fdf1c117f6fa107d0f45bec3845d79__equipment_proximity_mask0.txt
271,0,./dataset/reason_seg/ReasonSeg/train/train__002__-poor_housekeeping-56-_jpg.rf.2e0625e3121baa6faa4071a568f12550__poor_housekeeping.jpg,圈出施工现场杂乱、可能影响通行安全的位置。,True,0.010041760416028295,0.019883851954580915,0.010892687559354226,0.11390268123138034,1147,114223,105300,10070,262144,104153,8923,exp/runs/lisa13b-local-train/outputs/pred_masks/00271_train__002__-poor_housekeeping-56-_jpg.rf.2e0625e3121baa6faa4071a568f12550__poor_housekeeping_mask0.png,exp/runs/lisa13b-local-train/outputs/visualizations/00271_train__002__-poor_housekeeping-56-_jpg.rf.2e0625e3121baa6faa4071a568f12550__poor_housekeeping_mask0.jpg,exp/runs/lisa13b-local-train/outputs/visualizations/00271_train__002__-poor_housekeeping-56-_jpg.rf.2e0625e3121baa6faa4071a568f12550__poor_housekeeping_mask0.txt
262,0,./dataset/reason_seg/ReasonSeg/train/train__002__-poor_housekeeping-27-_jpg.rf.887fd398c3b046b00d086857b4333993__poor_housekeeping.jpg,圈出施工现场杂乱、可能影响通行安全的位置。,True,0.011799732049818885,0.023324244267022384,0.01783517835178352,0.033694173656767176,1189,100765,66666,35288,262144,65477,34099,exp/runs/lisa13b-local-train/outputs/pred_masks/00262_train__002__-poor_housekeeping-27-_jpg.rf.887fd398c3b046b00d086857b4333993__poor_housekeeping_mask0.png,exp/runs/lisa13b-local-train/outputs/visualizations/00262_train__002__-poor_housekeeping-27-_jpg.rf.887fd398c3b046b00d086857b4333993__poor_housekeeping_mask0.jpg,exp/runs/lisa13b-local-train/outputs/visualizations/00262_train__002__-poor_housekeeping-27-_jpg.rf.887fd398c3b046b00d086857b4333993__poor_housekeeping_mask0.txt
369,0,./dataset/reason_seg/ReasonSeg/train/train__004__IMG_20241113_161521_jpg.rf.a89e6584f1604d834c36047d3f5db173__unsafe.jpg,圈出图中被标注为不安全状态的作业人员或区域。,True,0.011944260119442602,0.02360655737704918,0.013924464080039882,0.0774823034245265,810,67815,58171,10454,409600,57361,9644,exp/runs/lisa13b-local-train/outputs/pred_masks/00369_train__004__IMG_20241113_161521_jpg.rf.a89e6584f1604d834c36047d3f5db173__unsafe_mask0.png,exp/runs/lisa13b-local-train/outputs/visualizations/00369_train__004__IMG_20241113_161521_jpg.rf.a89e6584f1604d834c36047d3f5db173__unsafe_mask0.jpg,exp/runs/lisa13b-local-train/outputs/visualizations/00369_train__004__IMG_20241113_161521_jpg.rf.a89e6584f1604d834c36047d3f5db173__unsafe_mask0.txt
115,0,./dataset/reason_seg/ReasonSeg/train/train__002__-harness_missing-171-_JPG.rf.aede40875bcd912f2fde8382a36244f9__harness_missing.jpg,标出未按要求佩戴安全带的作业人员。,True,0.013238289205702648,0.02613065326633166,0.08976283398378865,0.015290989055947632,299,22586,3331,19554,262144,3032,19255,exp/runs/lisa13b-local-train/outputs/pred_masks/00115_train__002__-harness_missing-171-_JPG.rf.aede40875bcd912f2fde8382a36244f9__harness_missing_mask0.png,exp/runs/lisa13b-local-train/outputs/visualizations/00115_train__002__-harness_missing-171-_JPG.rf.aede40875bcd912f2fde8382a36244f9__harness_missing_mask0.jpg,exp/runs/lisa13b-local-train/outputs/visualizations/00115_train__002__-harness_missing-171-_JPG.rf.aede40875bcd912f2fde8382a36244f9__harness_missing_mask0.txt
